time,normalised_flux,tau
98127.08708708709,0.999968768740316,0.5985444132132131
98176.6066066066,0.9999693319777029,0.5995981885885885
98226.12612612612,0.9999698850971843,0.6006519639639639
98275.64564564565,0.9999704282962938,0.6017057393393392
98325.16516516516,0.9999709617706412,0.6027595147147146
98374.68468468469,0.9999714857139401,0.60381329009009
98424.2042042042,0.9999720003181843,0.6048670654654654
98473.72372372373,0.999972505773769,0.6059208408408407
98523.24324324324,0.999973002052061,0.6069746162162161
98572.76276276277,0.9999734889006447,0.6080283915915915
98622.28228228228,0.9999739669589028,0.6090821669669668
98671.8018018018,0.9999744363881505,0.6101359423423421
98721.32132132132,0.9999748973472243,0.6111897177177176
98770.84084084084,0.999975349992577,0.612243493093093
98820.36036036036,0.9999757944783452,0.6132972684684683
98869.87987987988,0.9999762309564578,0.6143510438438438
98919.39939939941,0.9999766595767172,0.6154048192192191
98968.91891891892,0.999977080486867,0.6164585945945945
99018.43843843843,0.9999774938326733,0.6175123699699698
99067.95795795796,0.9999778997580738,0.6185661453453453
99117.47747747749,0.9999782984051641,0.6196199207207206
99166.996996997,0.9999786899143465,0.620673696096096
99216.51651651651,0.9999790744244389,0.6217274714714713
99266.03603603604,0.9999794520726879,0.6227812468468467
99315.55555555556,0.9999798229948909,0.6238350222222221
99365.07507507507,0.9999801873243936,0.6248887975975975
99414.59459459459,0.9999805447077383,0.6259425729729728
99464.11411411411,0.999980895646763,0.6269963483483482
99513.63363363364,0.9999812402583163,0.6280501237237236
99563.15315315315,0.9999815786573639,0.629103899099099
99612.67267267268,0.9999819109569892,0.6301576744744743
99662.19219219219,0.9999822372685145,0.6312114498498497
99711.71171171172,0.9999825577015422,0.6322652252252251
99761.23123123123,0.9999828723639678,0.6333190006006005
99810.75075075075,0.9999831813621158,0.6343727759759759
99860.27027027027,0.999983484800753,0.6354265513513512
99909.7897897898,0.9999837827831972,0.6364803267267266
99959.3093093093,0.999984075411276,0.6375341021021019
100008.82882882883,0.9999843627855303,0.6385878774774774
100058.34834834834,0.9999846450051737,0.6396416528528527
100107.86786786787,0.9999849221681467,0.6406954282282281
100157.3873873874,0.9999851943712657,0.6417492036036035
100206.90690690691,0.9999854617102223,0.6428029789789789
100256.42642642642,0.9999857241012982,0.6438567543543542
100305.94594594595,0.9999859816939163,0.6449105297297296
100355.46546546547,0.9999862346360777,0.645964305105105
100404.98498498499,0.999986483011894,0.6470180804804804
100454.5045045045,0.9999867269042032,0.6480718558558557
100504.02402402402,0.9999869663946247,0.6491256312312311
100553.54354354355,0.9999872015635588,0.6501794066066064
100603.06306306306,0.9999874324902815,0.6512331819819818
100652.58258258257,0.999987659252972,0.6522869573573572
